stockid,stocklong,year,TBbest,TCbest,ERbest,BdivBmsypref,UdivUmsypref,BdivBmgtpref,UdivUmgtpref,TB,SSB,TN,R
SWORDMED,Swordfish Mediterranean Sea,1995,6.61E+04,1.30E+04,1.97E-01,9.50E-01,9.95E-01,9.50E-01,9.95E-01,6.61E+04,3.67E+04,,
SWORDMED,Swordfish Mediterranean Sea,1996,6.42E+04,1.21E+04,1.88E-01,9.70E-01,9.49E-01,9.70E-01,9.49E-01,6.42E+04,3.55E+04,,
SWORDMED,Swordfish Mediterranean Sea,1997,6.61E+04,1.47E+04,2.22E-01,1.01E+00,1.12E+00,1.01E+00,1.12E+00,6.61E+04,3.72E+04,,
SWORDMED,Swordfish Mediterranean Sea,1998,7.13E+04,1.44E+04,2.02E-01,1.00E+00,1.02E+00,1.00E+00,1.02E+00,7.13E+04,4.15E+04,,
SWORDMED,Swordfish Mediterranean Sea,1999,7.11E+04,1.37E+04,1.93E-01,1.00E+00,9.75E-01,1.00E+00,9.75E-01,7.11E+04,4.18E+04,,
SWORDMED,Swordfish Mediterranean Sea,2000,7.47E+04,1.56E+04,2.08E-01,1.01E+00,1.05E+00,1.01E+00,1.05E+00,7.47E+04,4.58E+04,,
SWORDMED,Swordfish Mediterranean Sea,2001,6.57E+04,1.50E+04,2.28E-01,9.90E-01,1.15E+00,9.90E-01,1.15E+00,6.57E+04,3.62E+04,,
SWORDMED,Swordfish Mediterranean Sea,2002,6.72E+04,1.28E+04,1.91E-01,9.80E-01,9.65E-01,9.80E-01,9.65E-01,6.72E+04,3.64E+04,,
SWORDMED,Swordfish Mediterranean Sea,2003,6.43E+04,1.57E+04,2.44E-01,1.00E+00,1.23E+00,1.00E+00,1.23E+00,6.43E+04,3.34E+04,,
SWORDMED,Swordfish Mediterranean Sea,2004,6.50E+04,1.44E+04,2.22E-01,9.80E-01,1.12E+00,9.80E-01,1.12E+00,6.50E+04,3.50E+04,,
SWORDMED,Swordfish Mediterranean Sea,2005,6.98E+04,1.46E+04,2.09E-01,9.80E-01,1.06E+00,9.80E-01,1.06E+00,6.98E+04,3.99E+04,,
SWORDMED,Swordfish Mediterranean Sea,2006,7.89E+04,1.49E+04,1.84E-01,9.70E-01,9.29E-01,9.70E-01,9.29E-01,7.89E+04,5.02E+04,,
SWORDMED,Swordfish Mediterranean Sea,2007,6.75E+04,1.42E+04,2.10E-01,9.60E-01,1.06E+00,9.60E-01,1.06E+00,6.75E+04,3.80E+04,,
SWORDMED,Swordfish Mediterranean Sea,2008,6.46E+04,1.22E+04,1.89E-01,9.60E-01,9.54E-01,9.60E-01,9.54E-01,6.46E+04,3.36E+04,,
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1965,2.62E+05,1.92E+03,7.33E-03,9.79E+00,1.84E-01,9.79E+00,1.84E-01,2.62E+05,4.99E+04,,1.93E+09
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1966,4.01E+05,2.45E+03,6.09E-03,1.50E+01,1.44E-01,1.50E+01,1.44E-01,4.01E+05,9.02E+04,,1.55E+09
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1967,5.66E+05,1.36E+04,2.40E-02,2.11E+01,4.60E-01,2.11E+01,4.60E-01,5.66E+05,1.51E+05,,1.21E+09
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1968,6.95E+05,1.80E+04,2.59E-02,2.60E+01,3.70E-01,2.60E+01,3.70E-01,6.95E+05,2.34E+05,,1.02E+09
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1969,7.65E+05,2.75E+04,3.59E-02,2.86E+01,4.11E-01,2.86E+01,4.11E-01,7.65E+05,2.91E+05,,9.26E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1970,7.61E+05,2.55E+04,3.35E-02,2.84E+01,3.30E-01,2.84E+01,3.30E-01,7.61E+05,3.17E+05,,8.80E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1971,7.22E+05,2.07E+04,2.87E-02,2.69E+01,2.53E-01,2.69E+01,2.53E-01,7.22E+05,3.18E+05,,7.37E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1972,6.73E+05,1.69E+04,2.51E-02,2.51E+01,2.01E-01,2.51E+01,2.01E-01,6.73E+05,3.05E+05,,5.73E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1973,6.23E+05,2.44E+04,3.91E-02,2.33E+01,1.52E-01,2.33E+01,1.52E-01,6.23E+05,2.88E+05,,4.59E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1974,5.64E+05,3.09E+04,5.48E-02,2.11E+01,1.86E-01,2.11E+01,1.86E-01,5.64E+05,2.57E+05,,3.00E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1975,4.89E+05,2.37E+04,4.85E-02,1.82E+01,2.48E-01,1.82E+01,2.48E-01,4.89E+05,2.26E+05,,3.77E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1976,4.31E+05,3.30E+04,7.67E-02,1.61E+01,5.58E-01,1.61E+01,5.58E-01,4.31E+05,1.72E+05,,1.11E+09
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1977,3.65E+05,3.73E+04,1.02E-01,1.36E+01,1.07E+00,1.36E+01,1.07E+00,3.65E+05,1.06E+05,,8.29E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1978,3.08E+05,2.23E+04,7.24E-02,1.15E+01,1.18E+00,1.15E+01,1.18E+00,3.08E+05,7.03E+04,,3.81E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1979,2.99E+05,2.12E+04,7.08E-02,1.12E+01,2.62E+00,1.12E+01,2.62E+00,2.99E+05,4.82E+04,,1.26E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1980,2.81E+05,1.48E+04,5.26E-02,1.05E+01,3.07E+00,1.05E+01,3.07E+00,2.81E+05,3.12E+04,,5.79E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1981,1.99E+05,5.93E+03,2.98E-02,7.43E+00,5.64E-01,7.43E+00,5.64E-01,1.99E+05,4.07E+04,,7.65E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1982,1.42E+05,2.68E+03,1.88E-02,5.31E+00,2.01E-01,5.31E+00,2.01E-01,1.42E+05,3.79E+04,,3.93E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1983,9.42E+04,9.79E+02,1.04E-02,3.52E+00,6.44E-02,3.52E+00,6.44E-02,9.42E+04,2.53E+04,,2.76E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1984,6.74E+04,1.84E+03,2.73E-02,2.52E+00,1.95E-01,2.52E+00,1.95E-01,6.74E+04,1.28E+04,,2.67E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1985,6.56E+04,2.55E+02,3.89E-03,2.45E+00,0.00E+00,2.45E+00,0.00E+00,6.56E+04,1.36E+04,,6.73E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1986,9.29E+04,4.15E+02,4.47E-03,3.47E+00,0.00E+00,3.47E+00,0.00E+00,9.29E+04,1.91E+04,,5.18E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1987,1.33E+05,1.41E+03,1.06E-02,4.96E+00,1.14E-01,4.96E+00,1.14E-01,1.33E+05,3.12E+04,,4.86E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1988,1.78E+05,3.48E+03,1.95E-02,6.65E+00,2.29E-01,6.65E+00,2.29E-01,1.78E+05,4.83E+04,,4.44E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1989,2.15E+05,1.15E+04,5.37E-02,8.02E+00,6.63E-01,8.02E+00,6.63E-01,2.15E+05,6.03E+04,,1.69E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1990,2.16E+05,1.88E+04,8.71E-02,8.06E+00,1.08E+00,8.06E+00,1.08E+00,2.16E+05,5.51E+04,,7.10E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1991,1.83E+05,1.61E+04,8.79E-02,6.81E+00,9.77E-01,6.81E+00,9.77E-01,1.83E+05,5.51E+04,,4.08E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1992,1.50E+05,1.77E+04,1.18E-01,5.62E+00,1.58E+00,5.62E+00,1.58E+00,1.50E+05,4.82E+04,,3.07E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1993,1.07E+05,8.80E+03,8.24E-02,3.98E+00,9.25E-01,3.98E+00,9.25E-01,1.07E+05,4.08E+04,,2.77E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1994,7.59E+04,4.88E+03,6.43E-02,2.83E+00,5.04E-01,2.83E+00,5.04E-01,7.59E+04,3.15E+04,,3.13E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1995,5.56E+04,2.90E+03,5.21E-02,2.07E+00,2.99E-01,2.07E+00,2.99E-01,5.56E+04,2.29E+04,,4.16E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1996,4.19E+04,1.84E+03,4.40E-02,1.56E+00,1.71E-01,1.56E+00,1.71E-01,4.19E+04,1.77E+04,,4.61E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1997,3.56E+04,7.56E+02,2.13E-02,1.33E+00,0.00E+00,1.33E+00,0.00E+00,3.56E+04,1.47E+04,,1.14E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1998,3.31E+04,5.99E+02,1.81E-02,1.24E+00,0.00E+00,1.24E+00,0.00E+00,3.31E+04,1.32E+04,,4.60E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,1999,3.51E+04,4.04E+02,1.15E-02,1.31E+00,0.00E+00,1.31E+00,0.00E+00,3.51E+04,1.34E+04,,1.41E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2000,3.98E+04,4.73E+02,1.19E-02,1.48E+00,0.00E+00,1.48E+00,0.00E+00,3.98E+04,1.52E+04,,8.50E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2001,4.85E+04,7.58E+02,1.56E-02,1.81E+00,0.00E+00,1.81E+00,0.00E+00,4.85E+04,1.84E+04,,2.79E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2002,5.63E+04,4.62E+02,8.20E-03,2.10E+00,0.00E+00,2.10E+00,0.00E+00,5.63E+04,2.15E+04,,1.09E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2003,6.76E+04,2.70E+02,3.99E-03,2.53E+00,0.00E+00,2.53E+00,0.00E+00,6.76E+04,2.62E+04,,1.85E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2004,8.30E+04,4.33E+02,5.22E-03,3.10E+00,0.00E+00,3.10E+00,0.00E+00,8.30E+04,3.29E+04,,3.06E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2005,9.63E+04,8.29E+02,8.61E-03,3.60E+00,3.42E-02,3.60E+00,3.42E-02,9.63E+04,4.19E+04,,8.73E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2006,1.04E+05,1.42E+03,1.36E-02,3.90E+00,6.16E-02,3.90E+00,6.16E-02,1.04E+05,4.68E+04,,7.09E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2007,1.09E+05,1.40E+03,1.29E-02,4.06E+00,6.44E-02,4.06E+00,6.44E-02,1.09E+05,5.13E+04,,5.29E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2008,1.08E+05,1.22E+03,1.13E-02,4.02E+00,5.62E-02,4.02E+00,5.62E-02,1.08E+05,5.84E+04,,6.10E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2009,1.02E+05,8.42E+02,8.22E-03,3.82E+00,1.01E-01,3.82E+00,1.01E-01,1.02E+05,5.74E+04,,3.55E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2010,9.91E+04,1.49E+02,1.50E-03,3.70E+00,0.00E+00,3.70E+00,0.00E+00,9.91E+04,5.10E+04,,4.23E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2011,1.04E+05,1.30E+02,1.25E-03,3.88E+00,0.00E+00,3.88E+00,0.00E+00,1.04E+05,4.51E+04,,2.51E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2012,1.18E+05,9.80E+01,8.29E-04,4.41E+00,0.00E+00,4.41E+00,0.00E+00,1.18E+05,4.65E+04,,5.22E+07
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2013,1.40E+05,1.47E+03,1.05E-02,5.23E+00,,5.23E+00,,1.40E+05,6.06E+04,,1.16E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2014,1.51E+05,6.43E+03,4.25E-02,5.65E+00,,5.65E+00,,1.51E+05,7.16E+04,,1.24E+08
TANNERCRABBSAI,Tanner crab Bering Sea and Aleutian Islands,2015,1.37E+05,,,5.12E+00,,5.12E+00,,1.37E+05,5.37E+04,,8.07E+07
TARAKNZ,Tarakihi New Zealand,1932,2.76E+04,1.29E+00,3.12E-05,3.69E+00,5.12E-04,3.69E+00,5.12E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1933,2.76E+04,1.94E+00,4.70E-05,3.69E+00,7.71E-04,3.69E+00,7.71E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1934,2.76E+04,0.00E+00,0.00E+00,3.69E+00,0.00E+00,3.69E+00,0.00E+00,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1935,2.76E+04,1.29E+00,3.13E-05,3.69E+00,5.13E-04,3.69E+00,5.13E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1936,2.76E+04,1.29E+00,3.13E-05,3.69E+00,5.13E-04,3.69E+00,5.13E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1937,2.76E+04,5.16E+00,1.25E-04,3.69E+00,2.05E-03,3.69E+00,2.05E-03,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1938,2.76E+04,5.81E+00,1.41E-04,3.69E+00,2.31E-03,3.69E+00,2.31E-03,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1939,2.76E+04,6.45E-01,1.58E-05,3.69E+00,2.59E-04,3.69E+00,2.59E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1940,2.76E+04,6.45E-01,1.58E-05,3.69E+00,2.59E-04,3.69E+00,2.59E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1941,2.76E+04,6.45E-01,1.58E-05,3.69E+00,2.59E-04,3.69E+00,2.59E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1942,2.76E+04,1.29E+00,3.13E-05,3.69E+00,5.13E-04,3.69E+00,5.13E-04,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1943,2.76E+04,0.00E+00,0.00E+00,3.69E+00,0.00E+00,3.69E+00,0.00E+00,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1944,2.76E+04,0.00E+00,0.00E+00,3.69E+00,0.00E+00,3.69E+00,0.00E+00,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1945,2.76E+04,0.00E+00,0.00E+00,3.69E+00,0.00E+00,3.69E+00,0.00E+00,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1946,2.76E+04,0.00E+00,0.00E+00,3.69E+00,0.00E+00,3.69E+00,0.00E+00,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1947,2.76E+04,4.65E+01,1.13E-03,3.68E+00,1.85E-02,3.68E+00,1.85E-02,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1948,2.76E+04,5.94E+01,1.45E-03,3.67E+00,2.38E-02,3.67E+00,2.38E-02,,1.79E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1949,2.75E+04,4.19E+01,1.02E-03,3.66E+00,1.67E-02,3.66E+00,1.67E-02,,1.78E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1950,2.75E+04,6.45E+01,1.58E-03,3.65E+00,2.59E-02,3.65E+00,2.59E-02,,1.78E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1951,2.73E+04,3.81E+01,9.33E-04,3.65E+00,1.53E-02,3.65E+00,1.53E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1952,2.73E+04,2.00E+01,4.91E-04,3.64E+00,8.05E-03,3.64E+00,8.05E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1953,2.73E+04,1.10E+01,2.69E-04,3.64E+00,4.41E-03,3.64E+00,4.41E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1954,2.73E+04,1.10E+01,2.69E-04,3.64E+00,4.41E-03,3.64E+00,4.41E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1955,2.73E+04,9.68E+00,2.37E-04,3.65E+00,3.89E-03,3.65E+00,3.89E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1956,2.73E+04,6.45E+00,1.58E-04,3.65E+00,2.59E-03,3.65E+00,2.59E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1957,2.73E+04,9.03E+00,2.21E-04,3.65E+00,3.63E-03,3.65E+00,3.63E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1958,2.73E+04,3.48E+01,8.54E-04,3.65E+00,1.40E-02,3.65E+00,1.40E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1959,2.73E+04,5.87E+01,1.44E-03,3.64E+00,2.36E-02,3.64E+00,2.36E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1960,2.73E+04,3.74E+01,9.20E-04,3.63E+00,1.51E-02,3.63E+00,1.51E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1961,2.73E+04,3.10E+01,7.62E-04,3.63E+00,1.25E-02,3.63E+00,1.25E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1962,2.73E+04,1.55E+01,3.81E-04,3.63E+00,6.25E-03,3.63E+00,6.25E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1963,2.73E+04,1.87E+01,4.60E-04,3.63E+00,7.55E-03,3.63E+00,7.55E-03,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1964,2.73E+04,3.74E+01,9.22E-04,3.63E+00,1.51E-02,3.63E+00,1.51E-02,,1.77E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1965,2.72E+04,2.52E+01,6.20E-04,3.63E+00,1.02E-02,3.63E+00,1.02E-02,,1.76E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1966,2.72E+04,6.26E+01,1.54E-03,3.62E+00,2.53E-02,3.62E+00,2.53E-02,,1.76E+04,,2.29E+06
TARAKNZ,Tarakihi New Zealand,1967,2.61E+04,1.17E+03,3.02E-02,3.47E+00,4.95E-01,3.47E+00,4.95E-01,,1.69E+04,,2.28E+06
TARAKNZ,Tarakihi New Zealand,1968,2.45E+04,1.15E+03,3.17E-02,3.26E+00,5.20E-01,3.26E+00,5.20E-01,,1.59E+04,,2.26E+06
TARAKNZ,Tarakihi New Zealand,1969,2.39E+04,2.21E+02,6.20E-03,3.18E+00,1.02E-01,3.18E+00,1.02E-01,,1.55E+04,,2.26E+06
TARAKNZ,Tarakihi New Zealand,1970,2.33E+04,7.17E+02,2.07E-02,3.10E+00,3.40E-01,3.10E+00,3.40E-01,,1.51E+04,,2.25E+06
TARAKNZ,Tarakihi New Zealand,1971,2.25E+04,6.25E+02,1.86E-02,3.00E+00,3.05E-01,3.00E+00,3.05E-01,,1.46E+04,,2.25E+06
TARAKNZ,Tarakihi New Zealand,1972,2.22E+04,3.63E+02,1.10E-02,2.95E+00,1.80E-01,2.95E+00,1.80E-01,,1.44E+04,,2.24E+06
TARAKNZ,Tarakihi New Zealand,1973,2.21E+04,3.16E+02,9.65E-03,2.93E+00,1.58E-01,2.93E+00,1.58E-01,,1.43E+04,,2.24E+06
TARAKNZ,Tarakihi New Zealand,1974,2.14E+04,6.81E+02,2.12E-02,2.87E+00,3.48E-01,2.87E+00,3.48E-01,,1.39E+04,,2.24E+06
TARAKNZ,Tarakihi New Zealand,1975,2.10E+04,6.24E+02,2.00E-02,2.79E+00,3.28E-01,2.79E+00,3.28E-01,,1.36E+04,,7.21E+05
TARAKNZ,Tarakihi New Zealand,1976,2.05E+04,5.16E+02,1.68E-02,2.74E+00,2.76E-01,2.74E+00,2.76E-01,,1.33E+04,,8.19E+05
TARAKNZ,Tarakihi New Zealand,1977,1.99E+04,8.47E+02,2.85E-02,2.65E+00,4.68E-01,2.65E+00,4.68E-01,,1.29E+04,,8.51E+05
TARAKNZ,Tarakihi New Zealand,1978,1.91E+04,8.34E+02,2.93E-02,2.54E+00,4.81E-01,2.54E+00,4.81E-01,,1.24E+04,,7.67E+05
TARAKNZ,Tarakihi New Zealand,1979,1.85E+04,3.65E+02,1.32E-02,2.48E+00,2.17E-01,2.48E+00,2.17E-01,,1.20E+04,,8.40E+05
TARAKNZ,Tarakihi New Zealand,1980,1.81E+04,3.44E+02,1.27E-02,2.41E+00,2.08E-01,2.41E+00,2.08E-01,,1.17E+04,,1.39E+06
TARAKNZ,Tarakihi New Zealand,1981,1.73E+04,5.42E+02,2.11E-02,2.30E+00,3.46E-01,2.30E+00,3.46E-01,,1.12E+04,,1.83E+06
TARAKNZ,Tarakihi New Zealand,1982,1.62E+04,4.57E+02,1.89E-02,2.16E+00,3.10E-01,2.16E+00,3.10E-01,,1.05E+04,,1.63E+06
TARAKNZ,Tarakihi New Zealand,1983,1.53E+04,4.18E+02,1.83E-02,2.04E+00,3.00E-01,2.04E+00,3.00E-01,,9.91E+03,,2.24E+06
TARAKNZ,Tarakihi New Zealand,1984,1.43E+04,5.78E+02,2.72E-02,1.90E+00,4.46E-01,1.90E+00,4.46E-01,,9.24E+03,,2.00E+06
TARAKNZ,Tarakihi New Zealand,1985,1.35E+04,3.93E+02,1.95E-02,1.80E+00,3.20E-01,1.80E+00,3.20E-01,,8.76E+03,,1.47E+06
TARAKNZ,Tarakihi New Zealand,1986,1.31E+04,3.35E+02,1.71E-02,1.75E+00,2.81E-01,1.75E+00,2.81E-01,,8.50E+03,,1.97E+06
TARAKNZ,Tarakihi New Zealand,1987,1.27E+04,5.83E+02,3.08E-02,1.69E+00,5.05E-01,1.69E+00,5.05E-01,,8.24E+03,,1.88E+06
TARAKNZ,Tarakihi New Zealand,1988,1.24E+04,5.42E+02,2.93E-02,1.65E+00,4.81E-01,1.65E+00,4.81E-01,,8.04E+03,,1.29E+06
TARAKNZ,Tarakihi New Zealand,1989,1.23E+04,4.06E+02,2.21E-02,1.65E+00,3.63E-01,1.65E+00,3.63E-01,,8.00E+03,,6.93E+05
TARAKNZ,Tarakihi New Zealand,1990,1.24E+04,4.80E+02,2.60E-02,1.65E+00,4.26E-01,1.65E+00,4.26E-01,,8.02E+03,,1.03E+06
TARAKNZ,Tarakihi New Zealand,1991,1.22E+04,5.16E+02,2.83E-02,1.63E+00,4.64E-01,1.63E+00,4.64E-01,,7.93E+03,,2.49E+06
TARAKNZ,Tarakihi New Zealand,1992,1.20E+04,6.29E+02,3.52E-02,1.60E+00,5.77E-01,1.60E+00,5.77E-01,,7.77E+03,,1.52E+06
TARAKNZ,Tarakihi New Zealand,1993,1.16E+04,4.49E+02,2.59E-02,1.55E+00,4.25E-01,1.55E+00,4.25E-01,,7.54E+03,,2.18E+06
TARAKNZ,Tarakihi New Zealand,1994,1.12E+04,5.73E+02,3.44E-02,1.49E+00,5.64E-01,1.49E+00,5.64E-01,,7.25E+03,,2.48E+06
TARAKNZ,Tarakihi New Zealand,1995,1.07E+04,6.62E+02,4.17E-02,1.42E+00,6.84E-01,1.42E+00,6.84E-01,,6.91E+03,,1.87E+06
TARAKNZ,Tarakihi New Zealand,1996,1.04E+04,5.82E+02,3.77E-02,1.38E+00,6.18E-01,1.38E+00,6.18E-01,,6.71E+03,,2.79E+06
TARAKNZ,Tarakihi New Zealand,1997,1.01E+04,6.94E+02,4.61E-02,1.35E+00,7.56E-01,1.35E+00,7.56E-01,,6.55E+03,,2.84E+06
TARAKNZ,Tarakihi New Zealand,1998,1.03E+04,3.77E+02,2.46E-02,1.37E+00,4.04E-01,1.37E+00,4.04E-01,,6.67E+03,,3.45E+06
TARAKNZ,Tarakihi New Zealand,1999,1.04E+04,7.08E+02,4.56E-02,1.39E+00,7.48E-01,1.39E+00,7.48E-01,,6.75E+03,,3.60E+06
TARAKNZ,Tarakihi New Zealand,2000,1.06E+04,6.15E+02,3.89E-02,1.41E+00,6.38E-01,1.41E+00,6.38E-01,,6.88E+03,,5.54E+06
TARAKNZ,Tarakihi New Zealand,2001,1.10E+04,6.14E+02,3.74E-02,1.47E+00,6.13E-01,1.47E+00,6.13E-01,,7.13E+03,,6.02E+06
TARAKNZ,Tarakihi New Zealand,2002,1.17E+04,5.26E+02,3.01E-02,1.56E+00,4.94E-01,1.56E+00,4.94E-01,,7.60E+03,,2.20E+06
TARAKNZ,Tarakihi New Zealand,2003,1.24E+04,7.18E+02,3.88E-02,1.65E+00,6.36E-01,1.65E+00,6.36E-01,,8.04E+03,,1.02E+06
TARAKNZ,Tarakihi New Zealand,2004,1.36E+04,7.55E+02,3.72E-02,1.81E+00,6.10E-01,1.81E+00,6.10E-01,,8.81E+03,,2.24E+06
TARAKNZ,Tarakihi New Zealand,2005,1.50E+04,8.34E+02,3.74E-02,1.99E+00,6.13E-01,1.99E+00,6.13E-01,,9.69E+03,,2.27E+06
TARAKNZ,Tarakihi New Zealand,2006,1.60E+04,9.16E+02,3.83E-02,2.14E+00,6.28E-01,2.14E+00,6.28E-01,,1.04E+04,,2.30E+06
TARAKNZ,Tarakihi New Zealand,2007,1.67E+04,9.57E+02,3.85E-02,2.22E+00,6.32E-01,2.22E+00,6.32E-01,,1.08E+04,,2.31E+06
TASGIANTCRABTAS,Tasmanian giant crab Tasmania,1990,1.47E+03,2.00E-01,0.00E+00,9.70E-01,0.00E+00,9.70E-01,0.00E+00,1.47E+03,2.27E+05,,5.06E+05
TASGIANTCRABTAS,Tasmanian giant crab Tasmania,1991,1.71E+03,1.70E+00,0.00E+00,1.13E+00,0.00E+00,1.13E+00,0.00E+00,1.71E+03,2.71E+05,,2.95E+05
TASGIANTCRABTAS,Tasmanian giant crab Tasmania,1992,1.79E+03,1.50E+00,0.00E+00,1.18E+00,0.00E+00,1.18E+00,0.00E+00,1.79E+03,2.95E+05,,4.73E+05
TASGIANTCRABTAS,Tasmanian giant crab Tasmania,1993,2.00E+03,1.18E+02,9.00E-02,1.32E+00,2.07E+00,1.32E+00,2.07E+00,2.00E+03,3.31E+05,,2.52E+05
TASGIANTCRABTAS,Tasmanian giant crab Tasmania,1994,1.93E+03,2.24E+02,2.50E-01,1.27E+00,5.76E+00,1.27E+00,5.76E+00,1.93E+03,3.31E+05,,1.40E+05
